customer_id,signup_date,tenure_months,age,region,plan,contract_type,monthly_charges,discount_pct,auto_pay,support_tickets,late_payments,usage_hours_month,satisfaction_score,last_login,total_charges,churn
CUST04151,2023-08-16,28,33,East,Standard,Annual,1376.74,0.0,Yes,2,0,34.9,3.0,2025-12-22 12:01:06.959454549,38800.66,No
CUST04152,2024-01-16,23,22,Central,Premium,Monthly,1691.16,0.15,Yes,3,0,5.2,2.7,2025-12-15 03:20:31.941685240,40136.39,No
CUST04153,2025-02-17,10,22,Central,Standard,Monthly,1109.61,0.0,Yes,3,1,28.8,3.2,2025-12-25 23:30:14.947308867,11149.77,No
CUST04154,2023-05-08,31,40,West,Standard,Annual,1256.46,0.05,No,4,3,33.4,4.2,2025-12-26 02:38:39.087986450,38269.82,No
CUST04155,2024-07-27,17,32,Central,Standard,Monthly,1002.51,0.1,Yes,2,1,20.1,3.9,2025-12-10 01:55:00.407660765,17436.92,No
CUST04156,2023-01-18,35,35,West,Standard,Annual,1160.19,0.0,No,1,1,12.0,4.7,2025-12-13 02:07:01.023625707,40361.98,No
CUST04157,2023-08-03,28,50,Central,Basic,Monthly,556.84,0.1,No,3,0,33.8,3.3,2025-12-20 04:58:48.887532846,15933.31,No
CUST04158,2025-05-09,7,26,West,Standard,Monthly,1231.42,0.05,Yes,1,0,22.6,3.9,2025-12-29 06:38:11.344749919,9780.16,No
CUST04159,2023-09-26,27,34,South,Basic,Monthly,833.27,0.05,Yes,1,0,18.1,2.7,2025-12-09 03:10:06.340540884,23107.78,No
CUST04160,2023-06-18,30,55,West,Standard,Monthly,1359.77,0.0,No,2,2,29.2,3.2,2025-12-23 22:57:35.514206430,40972.62,No
CUST04161,2023-07-13,29,51,South,Standard,Annual,987.22,0.0,Yes,2,2,24.2,2.9,2025-12-24 20:53:49.015026678,29505.74,No
CUST04162,2025-05-29,7,47,South,Basic,Monthly,635.66,0.0,No,5,2,38.7,2.4,2025-12-28 19:50:13.005914776,4275.67,No
CUST04163,2023-02-14,34,19,East,Premium,Monthly,1947.58,0.0,Yes,1,0,25.7,3.2,2025-12-30 00:00:00.000000000,65404.38,No
CUST04164,2024-08-23,16,28,West,Standard,Annual,1092.99,0.05,Yes,0,0,22.6,2.6,2025-12-23 09:01:51.389267993,16702.42,No
CUST04165,2023-09-19,27,35,North,Basic,Monthly,721.17,0.0,Yes,4,1,17.1,5.0,2025-12-18 20:41:53.884630940,18815.94,No
CUST04166,2025-03-14,9,23,East,Premium,Quarterly,1623.07,0.1,No,1,0,34.5,3.4,2025-12-29 14:47:10.415210160,13812.52,No
CUST04167,2024-03-05,21,24,West,Basic,Annual,707.4,0.15,Yes,3,0,20.4,2.7,2025-12-22 02:17:18.160819783,15112.13,No
CUST04168,2023-02-25,34,48,South,Premium,Monthly,1933.48,0.0,Yes,2,1,38.7,3.8,2025-12-05 03:17:57.169680038,66664.3,No
CUST04169,2024-11-16,13,18,South,Basic,Annual,600.3,0.15,Yes,0,2,43.8,3.6,2025-12-06 18:25:35.472540314,7427.02,No
CUST04170,2023-05-18,31,25,West,Standard,Monthly,1220.41,0.05,Yes,0,3,46.7,4.4,2025-12-22 16:20:17.228769107,36941.23,No
CUST04171,2023-12-28,24,27,East,Standard,Quarterly,1173.83,0.0,Yes,0,0,39.8,2.6,2025-12-30 00:00:00.000000000,28445.86,No
CUST04172,2024-05-30,19,60,Central,Standard,Annual,1302.74,0.05,No,0,0,25.4,4.0,2025-12-21 17:24:25.380470544,23877.78,No
CUST04173,2024-06-29,18,33,North,Premium,Monthly,1998.31,0.0,Yes,0,0,44.5,4.1,2025-11-26 19:51:16.777412243,35173.49,Yes
CUST04174,2023-12-22,24,27,South,Premium,Monthly,1779.18,0.0,Yes,1,0,24.5,3.0,2025-12-10 22:16:54.894232650,43280.15,No
CUST04175,2023-01-24,35,24,East,Basic,Monthly,733.46,0.1,Yes,2,1,28.9,2.2,2025-11-26 11:39:18.872777722,25363.72,Yes
CUST04176,2025-01-16,11,28,North,Standard,Monthly,1331.6,0.05,Yes,1,1,32.1,2.4,2025-12-27 01:02:23.631278338,13696.67,No
CUST04177,2025-04-16,8,47,South,Standard,Quarterly,925.76,0.0,No,3,0,36.4,4.4,2025-12-29 23:58:06.506644749,7153.91,No
CUST04178,2024-05-13,19,32,East,Premium,Quarterly,2087.97,0.0,No,2,1,14.7,3.7,2025-12-10 23:04:55.742782020,39335.82,No
CUST04179,2025-04-03,8,39,West,Basic,Monthly,836.6,0.0,Yes,3,0,24.3,4.3,2025-12-15 03:13:39.139355972,5934.7,No
CUST04180,2024-07-09,17,26,Central,Standard,Monthly,1162.52,0.0,Yes,1,1,26.6,4.3,2025-12-15 20:16:39.205961009,20336.86,No
CUST04181,2025-01-24,11,47,West,Standard,Monthly,1179.69,0.1,No,1,0,31.5,2.6,2025-12-03 08:30:11.579057036,12092.72,No
CUST04182,2024-01-18,23,54,East,Standard,Monthly,1267.65,0.0,Yes,1,0,12.5,2.9,2025-12-25 19:38:33.585658124,28951.98,No
CUST04183,2024-10-01,14,36,North,Standard,Quarterly,1498.45,0.05,Yes,1,1,23.6,3.2,2025-12-14 00:20:49.133437273,20526.57,No
CUST04184,2025-01-22,11,29,West,Basic,Quarterly,731.0,0.05,No,2,0,28.1,3.7,2025-12-20 09:02:44.090336389,7889.95,No
CUST04185,2023-05-27,31,21,North,Basic,Monthly,669.28,0.0,No,0,1,32.9,3.1,2025-12-14 08:43:31.537108414,20578.84,No
CUST04186,2024-01-12,23,40,South,Basic,Annual,747.64,0.0,Yes,3,0,33.1,2.4,2025-12-09 21:12:05.823538560,17695.9,Yes
CUST04187,2024-07-24,17,28,East,Standard,Monthly,1182.29,0.0,No,1,0,35.8,4.1,2025-12-21 10:21:01.498153459,21001.49,No
CUST04188,2025-02-27,10,51,North,Basic,Quarterly,640.9,0.0,No,1,0,43.1,3.5,2025-12-29 13:16:07.875060505,6152.38,No
CUST04189,2024-09-09,15,40,South,Basic,Annual,637.43,0.1,No,2,0,16.2,3.8,2025-12-15 20:03:30.511405161,9767.43,No
CUST04190,2023-10-07,26,22,North,Standard,Quarterly,1219.92,0.0,Yes,2,1,19.1,3.5,2025-12-14 16:38:43.756979315,30666.52,No
CUST04191,2024-09-05,15,25,West,Standard,Monthly,1081.06,0.0,Yes,0,0,23.6,3.2,2025-12-19 19:46:57.349439346,16584.52,No
CUST04192,2023-05-16,31,24,North,Premium,Annual,1997.05,0.0,Yes,4,0,28.7,2.4,2025-12-24 05:10:10.597824322,61418.7,No
CUST04193,2024-05-09,19,42,North,Basic,Monthly,715.25,0.05,Yes,3,2,30.9,3.9,2025-12-08 23:31:08.998136786,13101.09,Yes
CUST04194,2023-09-11,27,51,Central,Standard,Quarterly,1354.7,0.0,Yes,2,1,41.8,3.7,2025-12-16 14:24:44.762183306,37831.16,No
CUST04195,2023-09-30,27,38,North,Basic,Annual,612.53,0.0,Yes,2,0,14.4,4.7,2025-12-15 00:36:45.137192389,16135.1,No
CUST04196,2025-06-09,6,27,West,Basic,Quarterly,766.33,0.0,Yes,1,0,19.8,2.4,2025-12-11 01:47:42.896244639,4755.97,No
CUST04197,2025-04-04,8,47,South,Basic,Monthly,694.35,0.0,Yes,4,0,16.3,2.6,2025-12-19 10:15:28.336863042,6021.73,No
CUST04198,2023-10-12,26,33,East,Basic,Monthly,676.09,0.0,Yes,1,0,23.7,2.6,2025-12-21 09:44:44.944771523,17635.06,No
CUST04199,2025-05-12,7,37,Central,Standard,Monthly,1197.81,0.1,No,2,0,10.6,2.8,2025-12-08 21:26:52.462979670,8864.31,No
CUST04200,2023-09-21,27,21,West,Basic,Monthly,856.46,0.05,Yes,2,0,17.8,2.7,2025-12-20 21:10:31.017078901,22430.65,No
CUST04201,2023-04-17,32,35,Central,Standard,Quarterly,1178.03,0.0,Yes,1,3,46.4,3.9,2025-12-11 09:35:31.617308124,37624.57,No
CUST04202,2023-08-20,28,38,East,Standard,Monthly,1234.92,0.0,Yes,2,1,35.5,3.0,2025-12-09 01:31:48.006618387,35612.31,No
CUST04203,2023-05-26,31,22,Central,Standard,Quarterly,1247.71,0.05,No,0,0,33.0,3.4,2025-12-03 13:22:46.998533445,38765.67,No
CUST04204,2024-12-17,12,42,Central,Standard,Annual,1329.32,0.05,No,2,0,37.3,3.2,2025-12-21 09:01:33.960936689,15078.98,No
CUST04205,2025-02-02,10,41,South,Standard,Quarterly,1642.75,0.1,No,7,0,5.1,3.1,2025-11-27 20:17:31.009280355,16412.48,Yes
CUST04206,2024-12-20,12,41,Central,Premium,Monthly,1809.03,0.0,Yes,2,2,32.9,2.2,2025-12-18 22:38:38.776239696,21745.77,No
CUST04207,2024-08-03,16,18,East,Standard,Quarterly,1387.86,0.1,Yes,2,0,41.1,3.6,2025-12-18 05:20:51.101109670,23197.44,No
CUST04208,2023-02-12,34,53,Central,Standard,Monthly,1266.28,0.0,No,0,1,31.6,1.1,2025-12-26 09:55:51.940936123,43529.54,No
CUST04209,2024-09-05,15,30,West,Standard,Annual,1005.17,0.1,Yes,0,0,17.7,4.1,2025-12-02 20:02:57.123655832,14726.92,Yes
CUST04210,2024-05-10,19,33,East,Basic,Quarterly,656.89,0.05,No,2,0,18.6,4.0,2025-12-09 23:53:47.417675004,12505.44,No
CUST04211,2025-04-10,8,21,Central,Standard,Monthly,1185.0,0.15,No,4,0,9.4,3.7,2025-12-30 00:00:00.000000000,10307.89,No
CUST04212,2024-06-06,18,30,Central,Standard,Monthly,1187.84,0.0,No,3,0,15.9,2.3,2025-12-02 10:22:16.644543073,21291.14,No
CUST04213,2023-07-13,29,31,East,Premium,Monthly,2262.81,0.0,No,2,1,34.6,1.7,2025-12-25 21:39:30.013230428,66432.99,No
CUST04214,2025-03-19,9,46,West,Standard,Monthly,1277.98,0.1,Yes,1,2,34.8,3.5,2025-12-01 14:27:04.452647654,11963.05,Yes
CUST04215,2023-07-08,29,23,West,Basic,Monthly,792.39,0.05,Yes,3,0,17.4,3.7,2025-12-17 09:17:12.162110407,23418.92,No
CUST04216,2024-08-02,16,37,North,Basic,Annual,608.63,0.0,Yes,1,0,17.0,3.3,2025-12-14 16:50:48.270147862,10078.37,No
CUST04217,2024-12-20,12,39,West,Standard,Monthly,1180.62,0.0,No,2,0,32.7,2.3,2025-12-05 09:51:42.280702491,14900.71,No
CUST04218,2024-07-15,17,32,West,Standard,Monthly,1298.36,0.0,Yes,4,1,7.9,3.4,2025-12-21 08:16:04.273260949,21334.65,No
CUST04219,2023-05-01,32,34,Central,Standard,Annual,1186.38,0.0,Yes,3,0,30.0,3.3,2025-12-27 23:00:57.968084512,38251.56,No
CUST04220,2023-01-21,35,38,North,Standard,Monthly,1320.14,0.0,No,5,0,35.5,4.2,2025-12-16 08:35:40.989461039,46744.41,No
CUST04221,2023-12-01,25,18,North,Standard,Monthly,1325.77,0.05,Yes,2,1,16.8,4.2,2025-12-07 11:38:10.792397801,32370.3,No
CUST04222,2023-10-04,26,30,East,Premium,Monthly,1860.67,0.0,Yes,3,1,27.8,4.4,2025-12-15 19:55:52.189297246,46923.58,No
CUST04223,2024-07-27,17,28,South,Basic,Monthly,665.68,0.15,Yes,4,1,7.3,3.9,2025-12-30 00:00:00.000000000,11112.31,No
CUST04224,2023-10-24,26,36,East,Basic,Quarterly,795.88,0.0,Yes,1,0,31.2,4.1,2025-12-18 05:15:23.560677257,21245.55,No
CUST04225,2025-03-28,9,55,West,Basic,Monthly,734.29,0.0,Yes,1,0,25.6,3.6,2025-12-24 14:53:26.076513299,6742.9,No
CUST04226,2025-05-18,7,25,West,Basic,Monthly,646.97,0.0,Yes,0,0,37.2,3.5,2025-12-09 03:28:49.418134159,4994.81,No
CUST04227,2024-10-08,14,53,West,Standard,Monthly,1140.65,0.0,No,1,0,38.2,3.6,2025-12-23 23:57:10.174298115,15918.12,No
CUST04228,2024-04-10,20,28,North,Standard,Monthly,1218.24,0.05,Yes,0,0,19.8,3.9,2025-12-03 16:20:50.197150945,23900.46,No
CUST04229,2025-05-08,7,35,East,Basic,Monthly,867.13,0.0,Yes,3,1,27.8,1.2,2025-12-08 20:39:13.895966693,6689.19,No
CUST04230,2023-05-19,31,39,East,Basic,Annual,699.24,0.0,No,2,1,36.4,4.5,2025-12-11 11:18:58.692851335,22058.24,No
CUST04231,2023-07-15,29,18,East,Standard,Annual,1287.6,0.05,No,0,2,25.1,3.6,2025-12-11 09:29:32.657105674,37292.27,No
CUST04232,2025-04-09,8,51,Central,Standard,Quarterly,1058.7,0.0,Yes,3,0,33.7,2.1,2025-12-24 17:45:38.938060625,8295.98,No
CUST04233,2025-06-12,6,36,Central,Standard,Monthly,1112.31,0.0,No,1,1,29.8,3.6,2025-12-23 19:19:00.964172315,6300.56,No
CUST04234,2023-04-29,32,36,North,Standard,Monthly,1312.18,0.05,Yes,1,0,27.4,3.5,2025-12-24 11:12:13.695014264,43135.55,No
CUST04235,2024-07-25,17,53,East,Premium,Monthly,1813.94,0.05,Yes,3,2,28.4,2.2,2025-12-12 00:06:07.300537840,30989.02,No
CUST04236,2025-06-26,6,31,Central,Basic,Quarterly,592.42,0.1,No,5,0,30.0,1.8,2025-12-15 07:32:14.055356236,3364.94,No
CUST04237,2024-08-15,16,38,East,Basic,Quarterly,780.59,0.0,Yes,2,1,15.2,4.0,2025-12-19 11:02:26.755703048,12184.1,No
CUST04238,2023-10-29,26,20,South,Standard,Monthly,1183.86,0.0,Yes,2,0,26.1,3.0,2025-12-24 18:24:16.951043469,30854.99,No
CUST04239,2023-09-05,27,41,West,Standard,Monthly,1262.0,0.0,Yes,3,4,32.9,3.5,2025-11-28 13:30:09.532405910,35099.29,Yes
CUST04240,2024-07-01,18,33,North,Basic,Monthly,760.18,0.05,No,3,0,22.1,3.6,2025-12-10 22:13:42.166852565,13973.87,Yes
CUST04241,2024-01-18,23,32,North,Premium,Monthly,2164.35,0.0,No,5,0,24.5,3.8,2025-12-18 21:16:37.165597571,48102.52,No
CUST04242,2023-12-04,24,32,West,Basic,Monthly,746.68,0.0,Yes,2,0,29.5,3.2,2025-12-05 14:44:30.181629872,18622.08,No
CUST04243,2023-03-11,33,43,North,Premium,Monthly,2004.77,0.0,No,2,0,21.8,3.1,2025-12-06 10:32:37.880370698,67307.38,No
CUST04244,2023-06-16,30,29,West,Standard,Monthly,1155.07,0.15,Yes,1,0,26.8,3.4,2025-12-03 04:54:08.521793952,35107.1,No
CUST04245,2023-11-14,25,42,South,Basic,Monthly,714.8,0.0,No,3,1,19.4,3.8,2025-12-13 02:19:46.817244970,18397.21,No
CUST04246,2024-03-27,21,37,South,Premium,Annual,2148.82,0.0,No,2,1,20.5,3.4,2025-12-18 06:30:34.086734260,46493.32,Yes
CUST04247,2023-01-28,35,18,South,Basic,Monthly,809.69,0.05,Yes,1,0,34.9,3.2,2025-12-25 03:38:02.247852144,28888.81,No
CUST04248,2023-07-26,29,38,North,Basic,Monthly,639.8,0.0,No,5,3,26.9,4.7,2025-12-11 19:07:55.679871237,18745.95,No
CUST04249,2024-07-22,17,38,South,Premium,Quarterly,2084.9,0.05,No,1,0,30.0,3.9,2025-12-07 22:44:37.272980562,35495.49,No
CUST04250,2023-05-13,31,27,North,Basic,Annual,709.29,0.05,No,2,1,32.4,4.5,2025-12-23 04:50:39.239972356,21977.7,No
CUST04251,2025-03-30,9,28,West,Standard,Annual,1144.78,0.1,Yes,2,1,32.3,3.8,2025-12-15 05:23:28.921141865,9472.77,No
CUST04252,2025-06-13,6,33,South,Standard,Monthly,1386.72,0.0,Yes,4,0,40.8,2.7,2025-12-20 06:59:06.622506811,8954.5,No
CUST04253,2025-03-13,9,39,Central,Basic,Quarterly,663.06,0.1,Yes,3,0,28.8,1.9,2025-12-19 07:21:26.822190261,5396.73,No
CUST04254,2023-02-13,34,38,North,Basic,Monthly,865.71,0.0,Yes,2,0,22.8,4.3,2025-12-19 10:56:19.902943292,29969.5,No
CUST04255,2024-12-25,12,19,South,Standard,Monthly,1237.94,0.1,No,1,2,45.5,1.2,2025-12-15 06:06:10.489140666,15907.65,No
CUST04256,2023-01-14,35,34,South,Basic,Monthly,631.09,0.05,No,0,0,35.5,2.8,2025-12-11 00:08:33.876731092,22717.58,No
CUST04257,2023-06-28,30,20,Central,Standard,Monthly,1335.27,0.0,Yes,0,1,27.3,3.0,2025-12-25 06:30:24.667620809,39920.17,No
CUST04258,2024-01-31,22,35,East,Premium,Annual,2029.14,0.1,No,1,1,17.0,3.6,2025-12-12 18:03:25.691669448,44281.16,No
CUST04259,2025-06-03,6,37,North,Premium,Monthly,1871.16,0.0,Yes,1,1,26.8,4.0,2025-12-07 09:38:01.522045064,10717.63,No
CUST04260,2024-12-26,12,26,North,Standard,Monthly,1445.26,0.0,Yes,1,0,24.3,2.3,2025-12-22 06:31:36.929968099,16676.58,No
CUST04261,2025-06-16,6,30,West,Standard,Monthly,1110.25,0.05,No,6,1,27.5,3.1,2025-12-08 02:03:16.334868269,6119.8,Yes
CUST04262,2024-04-06,20,18,Central,Standard,Annual,1300.84,0.15,Yes,2,0,30.7,3.3,2025-12-03 07:16:14.651040234,25137.35,No
CUST04263,2023-11-12,25,29,West,Standard,Annual,1117.42,0.0,Yes,2,0,46.7,3.8,2025-12-30 00:00:00.000000000,26983.8,No
CUST04264,2023-12-06,24,18,North,Basic,Monthly,707.59,0.0,Yes,1,1,30.7,4.4,2025-12-16 10:19:41.105354765,17648.76,No
CUST04265,2024-07-08,17,32,West,Basic,Quarterly,750.82,0.05,Yes,3,1,22.7,2.3,2025-12-25 02:03:21.507850680,13152.32,No
CUST04266,2023-09-28,27,36,Central,Basic,Monthly,641.27,0.0,No,0,0,18.5,4.0,2025-12-11 14:33:48.044699217,17045.13,No
CUST04267,2025-01-06,11,35,East,Standard,Annual,1438.07,0.0,No,2,0,30.4,3.3,2025-12-09 01:31:57.925536978,16180.5,No
CUST04268,2025-04-05,8,44,Central,Basic,Quarterly,812.93,0.0,Yes,2,3,22.3,2.8,2025-12-19 14:06:05.356015523,6927.33,No
CUST04269,2025-01-19,11,36,North,Standard,Quarterly,1330.74,0.0,No,3,0,24.1,2.5,2025-12-16 04:13:25.645670484,15555.81,No
CUST04270,2023-10-09,26,37,Central,Standard,Monthly,1111.46,0.1,No,1,2,16.9,4.8,2025-11-29 00:06:49.046555656,28304.59,No
CUST04271,2025-03-01,10,32,North,Standard,Monthly,1167.04,0.0,Yes,1,0,41.6,2.7,2025-12-17 23:36:57.255790704,11709.82,No
CUST04272,2025-06-08,6,42,South,Premium,Annual,1781.19,0.15,No,7,1,32.7,4.5,2025-12-23 15:23:25.518343791,11725.68,No
CUST04273,2023-01-10,35,29,Central,Basic,Monthly,595.15,0.0,Yes,0,0,28.2,2.7,2025-12-07 21:36:09.885152546,20865.88,No
CUST04274,2024-02-01,22,51,North,Standard,Annual,1484.71,0.0,Yes,1,2,17.3,4.6,2025-12-26 12:48:30.814748514,33436.04,No
CUST04275,2024-04-25,20,32,Central,Premium,Quarterly,2051.78,0.1,Yes,1,1,45.2,2.9,2025-12-08 10:07:54.458772390,40375.33,No
CUST04276,2023-11-27,25,39,Central,Basic,Annual,663.28,0.0,No,4,1,14.7,3.3,2025-12-22 15:26:02.997597210,16071.0,No
CUST04277,2024-08-02,16,33,West,Standard,Quarterly,1063.13,0.05,Yes,1,0,38.6,3.4,2025-12-22 22:38:24.167313736,16259.51,No
CUST04278,2024-06-25,18,43,South,Standard,Monthly,1151.88,0.0,Yes,3,1,23.4,2.7,2025-12-17 00:46:53.440970362,21496.79,No
CUST04279,2025-06-28,6,27,North,Premium,Quarterly,1935.1,0.05,Yes,3,3,10.9,5.0,2025-11-30 21:28:13.844300290,11386.82,No
CUST04280,2023-02-11,34,38,West,Premium,Annual,2097.17,0.0,Yes,3,0,2.5,2.9,2025-12-15 23:09:21.741006258,71360.58,No
CUST04281,2025-05-07,7,26,Central,Standard,Quarterly,1350.99,0.1,No,1,2,14.5,3.4,2025-12-11 21:31:38.293075938,9321.67,No
CUST04282,2024-11-28,13,50,West,Premium,Annual,2032.81,0.0,No,1,0,36.9,4.0,2025-12-24 03:57:16.694531341,26218.51,No
CUST04283,2023-08-04,28,28,East,Basic,Monthly,621.87,0.0,Yes,2,2,7.6,2.6,2025-12-21 14:14:12.156854548,17778.6,No
CUST04284,2023-10-19,26,32,Central,Standard,Monthly,1322.03,0.0,No,2,1,36.6,4.2,2025-12-19 05:29:50.826589947,33326.4,No
CUST04285,2023-11-07,25,21,West,Standard,Quarterly,1240.49,0.05,Yes,2,1,42.5,3.3,2025-12-10 04:08:24.988763544,31417.66,No
CUST04286,2025-05-22,7,27,Central,Standard,Monthly,1076.44,0.1,Yes,0,2,15.5,4.0,2025-12-11 15:14:36.368577917,7146.87,No
CUST04287,2023-04-27,32,22,North,Premium,Quarterly,1930.22,0.0,Yes,1,1,25.2,3.2,2025-12-18 17:42:14.747657179,62700.72,No
CUST04288,2023-11-19,25,19,East,Basic,Monthly,821.57,0.05,Yes,1,1,32.4,3.4,2025-12-23 15:29:07.920360033,20442.86,No
CUST04289,2025-05-09,7,43,North,Basic,Annual,662.71,0.0,No,2,0,32.5,3.4,2025-12-30 00:00:00.000000000,4963.46,No
CUST04290,2025-01-25,11,22,East,Basic,Monthly,708.19,0.0,No,2,0,26.7,1.9,2025-12-24 02:01:54.479153364,7344.63,No
CUST04291,2025-05-12,7,24,East,Basic,Quarterly,816.17,0.1,Yes,2,0,29.2,3.0,2025-12-11 07:08:53.698430017,6202.19,No
CUST04292,2024-11-23,13,37,East,Standard,Quarterly,1265.22,0.0,Yes,3,2,39.2,4.0,2025-12-13 18:03:48.694439207,15484.23,No
CUST04293,2024-02-16,22,58,North,Standard,Annual,1169.07,0.1,No,3,1,25.1,3.0,2025-12-19 22:06:03.639301460,24917.8,No
CUST04294,2024-04-09,20,18,South,Standard,Annual,1126.42,0.0,Yes,0,1,7.3,3.4,2025-12-25 09:49:23.620428000,23486.27,No
CUST04295,2024-04-29,20,41,West,Standard,Monthly,1412.92,0.0,Yes,2,1,30.8,3.5,2025-12-28 04:22:52.927507794,27219.62,No
CUST04296,2024-11-02,13,34,North,Premium,Monthly,1801.4,0.0,Yes,2,0,28.3,2.5,2025-12-23 00:32:28.059847691,24144.55,No
CUST04297,2025-03-16,9,41,Central,Premium,Annual,1799.89,0.05,Yes,3,2,15.8,4.2,2025-12-14 16:44:02.006729682,17560.24,No
CUST04298,2024-03-10,21,32,South,Standard,Quarterly,1111.59,0.0,Yes,2,0,28.7,4.5,2025-12-06 15:41:14.473626392,22330.85,No
CUST04299,2025-03-16,9,40,South,Premium,Monthly,1912.44,0.15,Yes,7,0,30.9,2.9,2025-12-14 17:54:54.358928338,18978.64,No
CUST04300,2024-11-10,13,45,West,Standard,Monthly,1365.08,0.05,Yes,1,2,24.5,3.1,2025-12-03 23:13:58.477278274,19069.08,Yes
CUST04301,2024-01-01,23,28,North,Standard,Monthly,1118.89,0.05,Yes,5,0,22.1,1.4,2025-12-07 18:28:48.638921192,25037.47,No
CUST04302,2024-11-23,13,18,North,Basic,Monthly,550.77,0.0,Yes,0,1,17.7,2.4,2025-11-30 04:55:17.398163154,6993.71,No
CUST04303,2023-10-28,26,19,South,Standard,Quarterly,1245.74,0.0,Yes,3,0,49.8,4.1,2025-12-23 12:35:43.171853122,31192.64,No
CUST04304,2023-03-19,33,32,Central,Premium,Annual,1961.53,0.0,No,3,1,23.9,2.5,2025-12-29 11:40:41.146261934,66540.01,No
CUST04305,2023-08-24,28,37,North,Standard,Monthly,1155.61,0.0,No,1,0,37.9,5.0,2025-12-06 00:45:23.351478172,32676.48,No
CUST04306,2025-06-26,6,40,North,Standard,Annual,1188.6,0.05,Yes,3,0,33.4,3.0,2025-12-25 07:03:29.694768040,7889.73,No
CUST04307,2024-01-27,23,23,North,Standard,Annual,1163.94,0.0,Yes,1,0,42.5,4.5,2025-12-16 23:22:05.702289917,27600.96,No
CUST04308,2023-05-25,31,33,East,Basic,Monthly,820.16,0.05,Yes,4,0,21.9,4.9,2025-12-20 22:13:29.197435803,25548.05,No
CUST04309,2023-09-02,27,30,Central,Standard,Quarterly,1170.43,0.0,Yes,4,0,34.1,3.1,2025-11-28 11:37:36.665794336,30477.13,Yes
CUST04310,2023-11-23,25,37,East,Standard,Monthly,1327.15,0.05,No,1,1,20.3,3.7,2025-12-08 21:49:42.187892224,32723.16,Yes
CUST04311,2024-05-22,19,36,North,Basic,Quarterly,772.2,0.0,Yes,1,2,45.6,3.3,2025-12-14 16:29:56.731939199,14960.88,No
CUST04312,2023-10-13,26,25,South,Basic,Monthly,579.13,0.05,Yes,3,0,31.7,2.9,2025-12-16 17:26:07.105541021,14762.08,No
CUST04313,2023-05-21,31,44,East,Basic,Quarterly,793.69,0.0,Yes,2,0,27.0,3.1,2025-12-01 16:36:33.256826306,25388.24,No
CUST04314,2024-01-28,23,23,East,Basic,Annual,602.14,0.0,Yes,3,1,19.1,3.0,2025-12-16 16:46:37.698662053,13549.44,No
CUST04315,2024-09-25,15,52,North,Basic,Quarterly,903.55,0.0,Yes,6,0,17.1,3.5,2025-12-16 16:45:53.760923376,13163.16,No
CUST04316,2023-05-15,31,33,West,Standard,Monthly,1243.81,0.1,Yes,4,1,18.8,2.6,2025-12-17 17:08:33.162482308,37738.09,No
CUST04317,2024-03-10,21,39,Central,Basic,Monthly,691.44,0.05,Yes,0,0,26.3,3.9,2025-12-08 15:54:46.915313314,15040.81,No
CUST04318,2024-01-27,23,31,Central,Premium,Quarterly,1846.28,0.05,No,3,0,5.6,3.2,2025-12-20 11:10:21.265138710,42979.44,No
CUST04319,2024-07-02,17,43,West,Basic,Quarterly,742.71,0.15,No,1,0,43.9,4.4,2025-11-26 15:00:50.326392485,12173.21,Yes
CUST04320,2024-04-06,20,24,East,Basic,Monthly,685.27,0.0,Yes,5,2,33.8,2.8,2025-12-14 00:36:22.599026776,13867.82,No
CUST04321,2023-05-14,31,19,West,Basic,Annual,992.08,0.05,No,2,1,20.8,4.1,2025-12-24 12:27:54.993911213,31109.75,No
CUST04322,2024-11-30,13,41,East,Basic,Quarterly,657.8,0.0,Yes,3,0,34.1,3.3,2025-12-02 16:59:56.579348510,8627.26,No
CUST04323,2025-02-08,10,18,West,Standard,Quarterly,1123.54,0.1,Yes,2,2,24.9,3.5,2025-12-07 10:26:20.294789456,11560.3,No
CUST04324,2024-09-20,15,18,South,Standard,Monthly,1305.71,0.0,No,0,0,37.2,2.7,2025-11-30 02:34:46.630619141,18409.62,No
CUST04325,2023-03-08,33,42,East,Standard,Monthly,1244.04,0.0,Yes,1,0,24.8,4.2,2025-12-25 12:35:28.220717153,40217.12,No
CUST04326,2024-04-23,20,38,South,Premium,Monthly,1976.74,0.1,No,7,1,18.8,3.0,2025-12-30 00:00:00.000000000,39203.45,No
CUST04327,2024-06-28,18,42,Central,Standard,Annual,1299.78,0.05,Yes,1,1,7.8,3.9,2025-12-25 03:42:00.642503486,23430.08,No
CUST04328,2024-07-29,17,22,East,Basic,Monthly,724.7,0.15,Yes,3,2,12.8,3.5,2025-12-29 04:45:02.472329938,12318.32,No
CUST04329,2025-01-29,11,18,West,Basic,Monthly,803.75,0.1,No,1,0,46.7,2.9,2025-12-10 08:38:33.742816530,8052.12,No
CUST04330,2023-10-22,26,18,Central,Standard,Monthly,1204.21,0.0,Yes,2,2,28.9,4.1,2025-12-24 03:01:25.172187969,30867.66,No
CUST04331,2023-05-07,31,22,South,Basic,Monthly,541.92,0.1,No,3,0,10.7,4.9,2025-12-10 15:50:15.954471909,16805.5,No
CUST04332,2024-12-10,12,61,North,Standard,Monthly,1320.92,0.0,No,4,1,44.6,4.8,2025-12-25 08:57:28.476624456,16733.61,No
